dteday,season,holiday,workingday,temp,hum,windspeed,cnt,weathersit_2,weathersit_3,weathersit_4,hr_sin,hr_cos,mnth_sin,mnth_cos,weekday_sin,weekday_cos
2011-06-11 15:00:00,2,0,0,33.62,49.0,7.0015,374,False,False,False,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2011-06-11 16:00:00,2,0,0,32.800000000000004,46.0,12.998000000000001,394,True,False,False,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2011-06-11 17:00:00,2,0,0,30.34,57.99999999999999,11.0014,337,True,False,False,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2011-06-11 18:00:00,2,0,0,29.52,62.0,8.9981,286,True,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2011-06-11 19:00:00,2,0,0,28.7,65.0,12.998000000000001,264,False,False,False,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2011-06-11 20:00:00,2,0,0,27.880000000000003,74.0,16.997899999999998,275,False,False,False,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2011-06-11 21:00:00,2,0,0,27.060000000000002,74.0,15.001299999999999,220,False,False,False,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2011-06-11 22:00:00,2,0,0,27.060000000000002,78.0,15.001299999999999,190,False,False,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2011-06-11 23:00:00,2,0,0,27.060000000000002,74.0,7.0015,131,False,False,False,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
2011-06-12 00:00:00,2,0,0,27.060000000000002,78.0,15.001299999999999,119,False,False,False,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 01:00:00,2,0,0,26.240000000000002,83.0,7.0015,93,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 02:00:00,2,0,0,26.240000000000002,89.0,16.997899999999998,66,False,False,False,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 03:00:00,2,0,0,26.240000000000002,89.0,19.0012,28,False,False,False,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 04:00:00,2,0,0,25.419999999999998,88.0,11.0014,14,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 05:00:00,2,0,0,25.419999999999998,88.0,15.001299999999999,10,False,False,False,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 06:00:00,2,0,0,25.419999999999998,88.0,7.0015,14,False,False,False,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 07:00:00,2,0,0,26.240000000000002,78.0,7.0015,34,False,False,False,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 08:00:00,2,0,0,28.7,74.0,0.0,92,False,False,False,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 09:00:00,2,0,0,29.52,66.0,0.0,182,False,False,False,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 10:00:00,2,0,0,31.16,57.99999999999999,6.0032,311,False,False,False,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 11:00:00,2,0,0,31.98,55.00000000000001,7.0015,367,False,False,False,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 12:00:00,2,0,0,33.62,46.0,0.0,420,False,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 13:00:00,2,0,0,31.98,59.0,19.0012,373,False,False,False,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 14:00:00,2,0,0,33.62,56.00000000000001,16.997899999999998,315,False,False,False,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 15:00:00,2,0,0,32.800000000000004,59.0,19.999499999999998,360,False,False,False,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 16:00:00,2,0,0,27.880000000000003,83.0,19.0012,350,False,True,False,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 17:00:00,2,0,0,27.880000000000003,83.0,19.0012,252,False,True,False,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 18:00:00,2,0,0,28.7,74.0,11.0014,256,False,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 19:00:00,2,0,0,28.7,74.0,7.0015,223,False,False,False,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 20:00:00,2,0,0,27.060000000000002,83.0,11.0014,206,False,False,False,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 21:00:00,2,0,0,27.060000000000002,83.0,7.0015,140,False,False,False,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 22:00:00,2,0,0,26.240000000000002,83.0,8.9981,128,False,False,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-12 23:00:00,2,0,0,26.240000000000002,78.0,12.998000000000001,107,False,False,False,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.0,1.0
2011-06-13 00:00:00,2,0,1,26.240000000000002,78.0,8.9981,28,False,False,False,0.0,1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 01:00:00,2,0,1,26.240000000000002,73.0,15.001299999999999,16,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 02:00:00,2,0,1,25.419999999999998,73.0,19.0012,10,False,False,False,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 03:00:00,2,0,1,24.599999999999998,60.0,32.9975,7,False,False,False,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 04:00:00,2,0,1,22.96,64.0,19.999499999999998,4,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 05:00:00,2,0,1,22.14,64.0,26.0027,29,False,False,False,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 06:00:00,2,0,1,22.14,64.0,27.999299999999998,105,False,False,False,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 07:00:00,2,0,1,22.96,56.00000000000001,23.9994,328,False,False,False,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 08:00:00,2,0,1,23.779999999999998,49.0,30.002599999999997,476,False,False,False,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 09:00:00,2,0,1,25.419999999999998,46.0,23.9994,224,False,False,False,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 10:00:00,2,0,1,26.240000000000002,41.0,22.0028,118,False,False,False,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 11:00:00,2,0,1,27.060000000000002,41.0,19.999499999999998,159,False,False,False,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 12:00:00,2,0,1,27.060000000000002,41.0,19.0012,196,False,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 13:00:00,2,0,1,28.7,37.0,0.0,227,False,False,False,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 14:00:00,2,0,1,28.7,34.0,16.997899999999998,200,False,False,False,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 15:00:00,2,0,1,28.7,37.0,30.002599999999997,185,False,False,False,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 16:00:00,2,0,1,28.7,37.0,27.999299999999998,326,False,False,False,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 17:00:00,2,0,1,28.7,39.0,22.0028,601,False,False,False,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 18:00:00,2,0,1,28.7,37.0,23.9994,586,False,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 19:00:00,2,0,1,27.060000000000002,39.0,19.0012,423,False,False,False,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 20:00:00,2,0,1,26.240000000000002,44.0,16.997899999999998,331,False,False,False,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 21:00:00,2,0,1,26.240000000000002,41.0,16.997899999999998,218,False,False,False,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 22:00:00,2,0,1,25.419999999999998,46.0,15.001299999999999,134,False,False,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-13 23:00:00,2,0,1,25.419999999999998,46.0,12.998000000000001,89,False,False,False,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
2011-06-14 00:00:00,2,0,1,24.599999999999998,49.0,12.998000000000001,31,False,False,False,0.0,1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 01:00:00,2,0,1,24.599999999999998,49.0,16.997899999999998,13,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 02:00:00,2,0,1,24.599999999999998,49.0,19.0012,10,False,False,False,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 03:00:00,2,0,1,23.779999999999998,53.0,22.0028,2,False,False,False,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 04:00:00,2,0,1,22.14,60.0,16.997899999999998,3,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 05:00:00,2,0,1,22.14,56.00000000000001,22.0028,26,False,False,False,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 06:00:00,2,0,1,22.14,56.00000000000001,19.999499999999998,113,False,False,False,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 07:00:00,2,0,1,22.96,52.0,27.999299999999998,365,False,False,False,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 08:00:00,2,0,1,23.779999999999998,49.0,26.0027,486,False,False,False,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 09:00:00,2,0,1,25.419999999999998,46.0,12.998000000000001,193,False,False,False,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 10:00:00,2,0,1,25.419999999999998,46.0,15.001299999999999,130,False,False,False,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 11:00:00,2,0,1,26.240000000000002,41.0,19.0012,143,False,False,False,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 12:00:00,2,0,1,26.240000000000002,41.0,23.9994,169,False,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 13:00:00,2,0,1,26.240000000000002,44.0,15.001299999999999,209,False,False,False,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 14:00:00,2,0,1,26.240000000000002,47.0,12.998000000000001,159,True,False,False,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 15:00:00,2,0,1,26.240000000000002,47.0,11.0014,178,False,False,False,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 16:00:00,2,0,1,27.880000000000003,41.0,12.998000000000001,330,False,False,False,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 17:00:00,2,0,1,26.240000000000002,50.0,19.0012,569,False,True,False,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 18:00:00,2,0,1,25.419999999999998,51.0,22.0028,538,False,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 19:00:00,2,0,1,26.240000000000002,50.0,23.9994,386,False,False,False,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 20:00:00,2,0,1,24.599999999999998,56.00000000000001,11.0014,297,False,False,False,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 21:00:00,2,0,1,24.599999999999998,56.00000000000001,19.999499999999998,243,False,False,False,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 22:00:00,2,0,1,23.779999999999998,60.0,15.001299999999999,188,False,False,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-14 23:00:00,2,0,1,22.96,68.0,15.001299999999999,110,False,False,False,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
2011-06-15 00:00:00,2,0,1,22.96,64.0,23.9994,52,False,False,False,0.0,1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 01:00:00,2,0,1,22.14,64.0,19.0012,14,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 02:00:00,2,0,1,21.32,63.0,15.001299999999999,9,False,False,False,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 03:00:00,2,0,1,20.5,68.0,16.997899999999998,1,False,False,False,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 04:00:00,2,0,1,20.5,63.0,19.0012,4,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 05:00:00,2,0,1,19.68,67.0,19.0012,21,False,False,False,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 06:00:00,2,0,1,20.5,63.0,16.997899999999998,121,False,False,False,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 07:00:00,2,0,1,22.14,60.0,8.9981,370,False,False,False,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 08:00:00,2,0,1,23.779999999999998,53.0,8.9981,498,False,False,False,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 09:00:00,2,0,1,24.599999999999998,49.0,0.0,207,False,False,False,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 10:00:00,2,0,1,26.240000000000002,47.0,11.0014,135,False,False,False,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 11:00:00,2,0,1,27.880000000000003,36.0,0.0,164,False,False,False,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 12:00:00,2,0,1,28.7,34.0,15.001299999999999,211,False,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 13:00:00,2,0,1,30.34,28.000000000000004,19.0012,189,False,False,False,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 14:00:00,2,0,1,30.34,28.000000000000004,0.0,178,False,False,False,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 15:00:00,2,0,1,31.16,27.0,0.0,164,False,False,False,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 16:00:00,2,0,1,31.16,27.0,8.9981,312,False,False,False,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 17:00:00,2,0,1,30.34,28.000000000000004,7.0015,638,False,False,False,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 18:00:00,2,0,1,29.52,32.0,8.9981,607,False,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 19:00:00,2,0,1,28.7,37.0,19.0012,416,False,False,False,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 20:00:00,2,0,1,27.060000000000002,44.0,11.0014,330,False,False,False,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 21:00:00,2,0,1,26.240000000000002,47.0,15.001299999999999,257,False,False,False,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 22:00:00,2,0,1,25.419999999999998,50.0,7.0015,175,False,False,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-15 23:00:00,2,0,1,25.419999999999998,53.0,0.0,107,False,False,False,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
2011-06-16 00:00:00,2,0,1,24.599999999999998,56.00000000000001,7.0015,47,False,False,False,0.0,1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 01:00:00,2,0,1,23.779999999999998,60.0,0.0,17,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 02:00:00,2,0,1,24.599999999999998,56.00000000000001,6.0032,5,False,False,False,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 03:00:00,2,0,1,22.96,73.0,6.0032,4,True,False,False,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 04:00:00,2,0,1,22.96,68.0,7.0015,6,True,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 05:00:00,2,0,1,24.599999999999998,64.0,12.998000000000001,25,False,False,False,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 06:00:00,2,0,1,23.779999999999998,73.0,11.0014,112,False,True,False,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 07:00:00,2,0,1,22.96,78.0,11.0014,188,False,True,False,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 08:00:00,2,0,1,24.599999999999998,69.0,8.9981,388,True,False,False,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 09:00:00,2,0,1,25.419999999999998,65.0,12.998000000000001,261,True,False,False,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 10:00:00,2,0,1,27.060000000000002,61.0,16.997899999999998,121,True,False,False,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 11:00:00,2,0,1,27.880000000000003,61.0,19.999499999999998,150,True,False,False,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 12:00:00,2,0,1,29.52,54.0,26.0027,206,False,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 13:00:00,2,0,1,29.52,54.0,16.997899999999998,151,True,False,False,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 14:00:00,2,0,1,29.52,54.0,22.0028,153,True,False,False,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 15:00:00,2,0,1,28.7,61.0,19.999499999999998,159,True,False,False,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 16:00:00,2,0,1,27.060000000000002,69.0,12.998000000000001,294,False,True,False,-0.8660254037844384,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 17:00:00,2,0,1,26.240000000000002,78.0,7.0015,272,True,False,False,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 18:00:00,2,0,1,26.240000000000002,83.0,15.001299999999999,325,False,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 19:00:00,2,0,1,25.419999999999998,83.0,19.0012,327,False,False,False,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 20:00:00,2,0,1,25.419999999999998,83.0,22.0028,201,False,False,False,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 21:00:00,2,0,1,25.419999999999998,83.0,16.997899999999998,188,False,True,False,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 22:00:00,2,0,1,25.419999999999998,83.0,16.997899999999998,151,False,True,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-16 23:00:00,2,0,1,24.599999999999998,83.0,16.997899999999998,16,False,True,False,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
2011-06-17 00:00:00,2,0,1,22.96,88.0,6.0032,24,False,False,False,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 01:00:00,2,0,1,22.96,94.0,8.9981,23,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 02:00:00,2,0,1,22.96,94.0,7.0015,13,False,False,False,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 03:00:00,2,0,1,22.96,94.0,7.0015,6,False,False,False,0.7071067811865475,0.7071067811865476,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 04:00:00,2,0,1,22.14,94.0,8.9981,6,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 05:00:00,2,0,1,22.14,100.0,0.0,13,False,False,False,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 06:00:00,2,0,1,22.96,94.0,0.0,97,False,False,False,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 07:00:00,2,0,1,24.599999999999998,83.0,0.0,250,False,False,False,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 08:00:00,2,0,1,24.599999999999998,83.0,0.0,454,True,False,False,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 09:00:00,2,0,1,28.7,57.99999999999999,12.998000000000001,224,False,False,False,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 10:00:00,2,0,1,28.7,57.99999999999999,12.998000000000001,170,False,False,False,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 11:00:00,2,0,1,27.880000000000003,69.0,16.997899999999998,181,False,False,False,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 12:00:00,2,0,1,28.7,65.0,16.997899999999998,243,False,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 13:00:00,2,0,1,30.34,62.0,19.0012,204,False,False,False,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
2011-06-17 14:00:00,2,0,1,31.16,52.0,12.998000000000001,215,False,False,False,-0.4999999999999998,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
